VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,   "rms[Rho_2]"   ,   "rms[Rho_3]"   ,   "rms[Rho_4]"   ,   "rms[Rho_5]"   ,   "rms[Rho_6]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  
          0,           0,         810,               -32,      -4.292383152,      -4.809822595,        -21.525558,      -21.86150414,      -16.17194155,               -32,       1.296476858,     -0.1167003695,       4.811998929,       2.348958973
          0,           0,         811,               -32,      -4.292499496,      -4.809938939,      -21.52531186,      -21.86124165,      -16.17182032,               -32,       1.295921862,     -0.1171752959,       4.811389464,       2.349131831
          0,           0,         812,               -32,      -4.292615656,      -4.810055099,      -21.52506578,      -21.86097928,      -16.17169793,               -32,       1.295367507,     -0.1176496456,       4.810780839,       2.349303536
          0,           0,         813,               -32,      -4.292731633,      -4.810171075,      -21.52481977,      -21.86071704,       -16.1715744,               -32,       1.294813792,     -0.1181234199,       4.810173052,       2.349474091
          0,           0,         814,               -32,      -4.292847425,      -4.810286867,      -21.52457383,      -21.86045493,      -16.17144973,               -32,       1.294260715,     -0.1185966202,       4.809566099,       2.349643498
          0,           0,         815,               -32,      -4.292963032,      -4.810402475,      -21.52432795,      -21.86019293,      -16.17132393,               -32,       1.293708273,     -0.1190692479,       4.808959979,       2.349811762
          0,           0,         816,               -32,      -4.293078453,      -4.810517896,      -21.52408215,      -21.85993105,      -16.17119701,               -32,       1.293156467,     -0.1195413046,       4.808354689,       2.349978883
          0,           0,         817,               -32,      -4.293193689,      -4.810633132,       -21.5238364,       -21.8596693,      -16.17106897,               -32,       1.292605293,     -0.1200127915,       4.807750227,       2.350144867
          0,           0,         818,               -32,      -4.293308739,      -4.810748182,      -21.52359073,      -21.85940767,      -16.17093983,               -32,       1.292054751,     -0.1204837101,       4.807146591,       2.350309715
          0,           0,         819,               -32,      -4.293423602,      -4.810863045,      -21.52334512,      -21.85914615,      -16.17080959,               -32,       1.291504839,     -0.1209540617,       4.806543778,        2.35047343
          0,           0,         820,               -32,      -4.293538278,      -4.810977721,      -21.52309958,      -21.85888476,      -16.17067826,               -32,       1.290955555,     -0.1214238479,       4.805941785,       2.350636015
          0,           0,         821,               -32,      -4.293652765,      -4.811092208,       -21.5228541,      -21.85862348,      -16.17054585,               -32,       1.290406897,     -0.1218930699,       4.805340611,       2.350797474
          0,           0,         822,               -32,      -4.293767065,      -4.811206508,      -21.52260868,      -21.85836233,      -16.17041236,               -32,       1.289858865,     -0.1223617291,       4.804740253,       2.350957808
          0,           0,         823,               -32,      -4.293881175,      -4.811320617,      -21.52236334,      -21.85810129,       -16.1702778,               -32,       1.289311457,     -0.1228298269,       4.804140709,       2.351117022
          0,           0,         824,               -32,      -4.293995095,      -4.811434538,      -21.52211805,      -21.85784037,      -16.17014218,               -32,        1.28876467,     -0.1232973647,       4.803541976,       2.351275117
          0,           0,         825,               -32,      -4.294108824,      -4.811548267,      -21.52187283,      -21.85757956,       -16.1700055,               -32,       1.288218504,     -0.1237643438,       4.802944053,       2.351432096
          0,           0,         826,               -32,      -4.294222363,      -4.811661806,      -21.52162767,      -21.85731887,      -16.16986778,               -32,       1.287672957,     -0.1242307655,       4.802346936,       2.351587963
          0,           0,         827,               -32,      -4.294335709,      -4.811775152,      -21.52138258,       -21.8570583,      -16.16972902,               -32,       1.287128028,     -0.1246966313,       4.801750624,        2.35174272
          0,           0,         828,               -32,      -4.294448863,      -4.811888306,      -21.52113755,      -21.85679784,      -16.16958923,               -32,       1.286583714,     -0.1251619424,       4.801155115,        2.35189637
          0,           0,         829,               -32,      -4.294561823,      -4.812001266,      -21.52089259,       -21.8565375,      -16.16944842,               -32,       1.286040015,     -0.1256267003,       4.800560405,       2.352048916
          0,           0,         830,               -32,      -4.294674589,      -4.812114032,      -21.52064768,      -21.85627727,      -16.16930659,               -32,       1.285496928,     -0.1260909062,       4.799966493,        2.35220036
          0,           0,         831,               -32,       -4.29478716,      -4.812226603,      -21.52040284,      -21.85601716,      -16.16916374,               -32,       1.284954453,     -0.1265545615,       4.799373377,       2.352350706
          0,           0,         832,               -32,      -4.294899536,      -4.812338979,      -21.52015806,      -21.85575716,       -16.1690199,               -32,       1.284412588,     -0.1270176675,       4.798781055,       2.352499956
          0,           0,         833,               -32,      -4.295011715,      -4.812451158,      -21.51991334,      -21.85549727,      -16.16887506,               -32,       1.283871331,     -0.1274802256,       4.798189523,       2.352648112
          0,           0,         834,               -32,      -4.295123697,       -4.81256314,      -21.51966869,      -21.85523749,      -16.16872923,               -32,       1.283330681,      -0.127942237,        4.79759878,       2.352795178
