VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,   "rms[Rho_1]"   ,   "rms[Rho_2]"   ,   "rms[Rho_3]"   ,   "rms[Rho_4]"   ,   "rms[Rho_5]"   ,   "rms[Rho_6]"   ,   "rms[Rho_7]"   ,   "rms[Rho_8]"   ,   "rms[Rho_9]"   ,   "rms[Rho_10]"  ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  ,     "rms[nu]"    
          0,           0,         265,      -23.57538617,      -4.818082255,      -5.335522472,      -13.18240995,      -13.47818319,       -10.4367067,      -17.21499064,      -23.01396695,      -15.87292137,      -16.14149012,      -19.80227214,     -0.4583684567,      -1.353644757,       3.148675933,       0.204667158,      -0.309293378
          0,           0,         266,      -23.56685027,      -4.818425488,      -5.335865709,       -13.1788712,      -13.47456511,      -10.43474162,      -17.21472979,      -23.01274758,      -15.87266055,      -16.14117417,       -19.8020495,     -0.4588068623,      -1.354238806,       3.147935123,      0.2047216122,     -0.3101458504
          0,           0,         267,      -23.55834462,      -4.818767686,       -5.33620791,      -13.17534546,      -13.47096005,      -10.43278348,       -17.2154115,      -23.01148166,      -15.87334237,      -16.14156343,      -19.80277407,     -0.4592446252,      -1.354832221,       3.147195224,      0.2047764754,      -0.310997849
          0,           0,         268,        -23.549869,      -4.819108852,      -5.336549079,      -13.17183263,      -13.46736792,      -10.43083225,      -17.21558643,      -23.01016235,      -15.87351737,      -16.14157627,      -19.80298896,     -0.4596817472,      -1.355424997,       3.146456235,      0.2048317515,      -0.311849373
          0,           0,         269,      -23.54142321,      -4.819448992,      -5.336889223,      -13.16833263,      -13.46378862,      -10.42888788,      -17.21574735,      -23.00879035,      -15.87367836,      -16.14157777,       -19.8031895,     -0.4601182299,       -1.35601713,       3.145718154,      0.2048874449,     -0.3127004218
          0,           0,         270,      -23.53300704,      -4.819788112,      -5.337228347,      -13.16484536,      -13.46022206,      -10.42695031,      -17.21590688,      -23.00736438,      -15.87383795,      -16.14157821,      -19.80338839,      -0.460554075,      -1.356608617,       3.144980979,      0.2049435595,     -0.3135509947
          0,           0,         271,      -23.52462029,      -4.820126217,      -5.337566455,      -13.16137073,      -13.45666816,       -10.4250195,      -17.21606582,      -23.00588316,      -15.87399696,      -16.14157837,      -19.80358645,     -0.4609892839,      -1.357199454,        3.14424471,      0.2050000995,      -0.314401091
          0,           0,         272,      -23.51626275,      -4.820463312,      -5.337903553,      -13.15790865,      -13.45312682,       -10.4230954,      -17.21622438,       -23.0043454,      -15.87415559,      -16.14157844,      -19.80378386,     -0.4614238583,      -1.357789638,       3.143509345,       0.205057069,       -0.31525071
          0,           0,         273,      -23.50793423,      -4.820799402,      -5.338239647,      -13.15445903,      -13.44959795,      -10.42117796,      -17.21638261,      -23.00274985,      -15.87431388,      -16.14157847,      -19.80398071,     -0.4618577998,      -1.358379163,       3.142774882,       0.205114472,      -0.316099851
          0,           0,         274,      -23.49963452,      -4.821134492,      -5.338574741,      -13.15102179,      -13.44608147,      -10.41926715,      -17.21574403,      -23.00109236,      -15.87367528,       -16.1409755,      -19.80337529,     -0.4622911099,      -1.358968027,       3.142041321,      0.2051723126,     -0.3169485132
          0,           0,         275,      -23.49136342,      -4.821468588,       -5.33890884,      -13.14759683,      -13.44257729,      -10.41736291,      -17.21587064,      -22.99937743,      -15.87380196,       -16.1409618,      -19.80353961,     -0.4627237903,      -1.359556226,        3.14130866,      0.2052305948,      -0.317796696
          0,           0,         276,      -23.48312075,      -4.821801694,       -5.33924195,      -13.14418407,      -13.43908533,      -10.41546521,      -17.21681479,      -22.99760384,      -15.87474625,      -16.14154597,        -19.804527,     -0.4631558424,      -1.360143757,       3.140576898,      0.2052893228,     -0.3186443985
          0,           0,         277,      -23.47490632,      -4.822133815,      -5.339574074,      -13.14078343,      -13.43560549,      -10.41357399,      -17.21700792,      -22.99576478,      -15.87493944,      -16.14157477,      -19.80475803,     -0.4635872678,      -1.360730616,       3.139846033,      0.2053485006,     -0.3194916199
          0,           0,         278,      -23.46671992,      -4.822464956,      -5.339905219,      -13.13739481,       -13.4321377,      -10.41168921,      -17.21716824,       -22.9938618,      -15.87509983,      -16.14157788,       -19.8049558,      -0.464018068,        -1.3613168,       3.139116064,      0.2054081322,     -0.3203383596
          0,           0,         279,      -23.45856137,      -4.822795122,      -5.340235389,      -13.13401815,      -13.42868186,      -10.40981083,      -17.21732525,      -22.99189379,       -15.8752569,      -16.14157838,         -19.80515,     -0.4644482446,      -1.361902305,        3.13838699,      0.2054682215,     -0.3211846167
          0,           0,         280,       -23.4504305,      -4.823124318,      -5.340564588,      -13.13065335,      -13.42523791,      -10.40793881,      -17.21748152,      -22.98985963,      -15.87541324,      -16.14157847,      -19.80534324,      -0.464877799,      -1.362487129,        3.13765881,      0.2055287727,     -0.3220303904
          0,           0,         281,       -23.4423271,      -4.823452548,      -5.340892821,      -13.12730033,      -13.42180576,      -10.40607311,      -17.21763745,      -22.98775824,      -15.87556922,      -16.14157849,      -19.80553591,     -0.4653067328,      -1.363071267,       3.136931522,      0.2055897898,     -0.3228756801
          0,           0,         282,        -23.434251,      -4.823779817,      -5.341220093,      -13.12395901,      -13.41838532,      -10.40421367,      -17.21779308,      -22.98558857,      -15.87572492,      -16.14157849,      -19.80572807,     -0.4657350474,      -1.363654717,       3.136205124,      0.2056512767,     -0.3237204847
          0,           0,         283,      -23.42620203,      -4.824106129,      -5.341546409,      -13.12062932,      -13.41497652,      -10.40236047,      -17.21794845,      -22.98334959,      -15.87588034,      -16.14157849,      -19.80591974,     -0.4661627443,      -1.364237476,       3.135479617,      0.2057132373,     -0.3245648036
          0,           0,         284,      -23.41817999,      -4.824431489,      -5.341871773,      -13.11731116,      -13.41157927,      -10.40051345,      -17.21810354,      -22.98104034,      -15.87603549,      -16.14157849,      -19.80611092,      -0.466589825,       -1.36481954,       3.134754998,      0.2057756758,      -0.325408636
          0,           0,         285,      -23.41018472,      -4.824755902,      -5.342196189,      -13.11400448,      -13.40819351,      -10.39867259,      -17.21726976,      -22.97865678,      -15.87520167,      -16.14084833,      -19.80530456,     -0.4670162909,      -1.365400906,       3.134031266,      0.2058385959,     -0.3262519809
          0,           0,         286,      -23.40221603,      -4.825079371,      -5.342519662,      -13.11070918,      -13.40481915,      -10.39683783,      -17.21776491,      -22.97620549,      -15.87569691,      -16.14109865,      -19.80583806,     -0.4674421436,      -1.365981573,        3.13330842,      0.2059020017,     -0.3270948376
          0,           0,         287,      -23.39427376,      -4.825401902,      -5.342842197,      -13.10742518,      -13.40145612,      -10.39500914,      -17.21852782,      -22.97368193,      -15.87645994,      -16.14154835,      -19.80664186,     -0.4678673844,      -1.366561536,       3.132586459,      0.2059658971,     -0.3279372053
          0,           0,         288,      -23.38635773,      -4.825723499,      -5.343163797,      -13.10415243,      -13.39810433,      -10.39318648,      -17.21871651,      -22.97108286,       -15.8766487,      -16.14157659,      -19.80686614,     -0.4682920147,      -1.367140793,       3.131865381,       0.206030286,     -0.3287790831
          0,           0,         289,      -23.37846778,      -4.826044165,      -5.343484466,      -13.10089083,      -13.39476372,      -10.39136981,        -17.217961,      -22.96840665,      -15.87589315,      -16.14089253,      -19.80613746,     -0.4687160361,      -1.367719341,       3.131145185,      0.2060951724,     -0.3296204701
          0,           0,         290,      -23.37060373,      -4.826363905,       -5.34380421,      -13.09764031,      -13.39143421,      -10.38955909,      -17.21688245,      -22.96565436,      -15.87481453,      -16.13998068,      -19.80508206,     -0.4691394498,      -1.368297177,       3.130425871,        0.20616056,     -0.3304613655
          0,           0,         291,      -23.36276542,      -4.826682723,      -5.344123032,       -13.0944008,      -13.38811574,      -10.38775429,      -17.21840187,      -22.96283446,      -15.87633414,      -16.14099836,      -19.80664874,     -0.4695622574,        -1.3688743,       3.129707436,      0.2062264528,     -0.3313017685
          0,           0,         292,      -23.35495268,      -4.827000624,      -5.344440936,      -13.09117223,      -13.38480821,      -10.38595535,      -17.21891475,      -22.95993503,      -15.87684711,      -16.14126987,       -19.8071994,     -0.4699844602,      -1.369450705,        3.12898988,      0.2062928546,     -0.3321416782
          0,           0,         293,      -23.34716535,      -4.827317611,      -5.344757927,      -13.08795453,      -13.38151157,      -10.38416226,      -17.21944287,      -22.95695901,      -15.87737532,      -16.14154677,      -19.80776542,     -0.4704060596,       -1.37002639,       3.128273201,      0.2063597694,     -0.3329810937
          0,           0,         294,      -23.33940328,      -4.827633689,      -5.345074008,      -13.08474762,      -13.37822574,      -10.38237496,      -17.21963154,      -22.95390491,      -15.87756405,      -16.14157514,      -19.80798851,      -0.470827057,      -1.370601354,       3.127557398,      0.2064272008,     -0.3338200142
          0,           0,         295,      -23.33166629,       -4.82794886,      -5.345389183,      -13.08155143,      -13.37495066,      -10.38059343,       -17.2197869,      -22.95077333,      -15.87771945,      -16.14157813,      -19.80817779,     -0.4712474538,      -1.371175593,        3.12684247,      0.2064951528,     -0.3346584388
          0,           0,         296,      -23.32395422,      -4.828263131,      -5.345703457,      -13.07836589,      -13.37168624,      -10.37881763,      -17.21993898,      -22.94756405,      -15.87787159,      -16.14157845,      -19.80836358,     -0.4716672512,      -1.371749106,       3.126128416,      0.2065636292,     -0.3354963665
          0,           0,         297,      -23.31626694,      -4.828576503,      -5.346016833,      -13.07519094,      -13.36843242,      -10.37704751,      -17.22009064,      -22.94427686,      -15.87802329,      -16.14157849,      -19.80854875,     -0.4720864508,      -1.372321889,       3.125415235,      0.2066326337,     -0.3363337966
